SYMBOL,source,source_id,module,component
UBXN2A,ORGDB_GOALL,GO:1904292,ERstress,GO
UBXN2A,ORGDB_GOALL,GO:1904293,ERstress,GO
UBXN2A,ORGDB_GOALL,GO:1905897,ERstress,GO
UBXN4,ORGDB_GOALL,GO:0034976,ERstress,GO
UBXN4,ORGDB_GOALL,GO:0036503,ERstress,GO
UBXN6,ORGDB_GOALL,GO:0034976,ERstress,GO
UBXN6,ORGDB_GOALL,GO:0036503,ERstress,GO
UBXN8,ORGDB_GOALL,GO:0034976,ERstress,GO
UBXN8,ORGDB_GOALL,GO:0036503,ERstress,GO
UFC1,ORGDB_GOALL,GO:0034976,ERstress,GO
UFD1,ORGDB_GOALL,GO:0034976,ERstress,GO
UFD1,ORGDB_GOALL,GO:0030970,ERstress,GO
UFD1,ORGDB_GOALL,GO:0036503,ERstress,GO
UFL1,ORGDB_GOALL,GO:0034976,ERstress,GO
UFL1,ORGDB_GOALL,GO:0030968,ERstress,GO
UFL1,ORGDB_GOALL,GO:0036498,ERstress,GO
UFL1,ORGDB_GOALL,GO:1900101,ERstress,GO
UFL1,ORGDB_GOALL,GO:1900102,ERstress,GO
UFL1,ORGDB_GOALL,GO:1903573,ERstress,GO
UFL1,ORGDB_GOALL,GO:1903894,ERstress,GO
UFL1,ORGDB_GOALL,GO:1903895,ERstress,GO
UFL1,ORGDB_GOALL,GO:1905897,ERstress,GO
UFM1,ORGDB_GOALL,GO:0034976,ERstress,GO
UMOD,ORGDB_GOALL,GO:0034976,ERstress,GO
UMOD,ORGDB_GOALL,GO:0036503,ERstress,GO
USP13,ORGDB_GOALL,GO:0034976,ERstress,GO
USP13,ORGDB_GOALL,GO:0036503,ERstress,GO
USP13,ORGDB_GOALL,GO:1904292,ERstress,GO
USP13,ORGDB_GOALL,GO:1904294,ERstress,GO
USP13,ORGDB_GOALL,GO:1905897,ERstress,GO
USP13,ORGDB_GOALL,GO:1905898,ERstress,GO
USP14,ORGDB_GOALL,GO:0034976,ERstress,GO
USP14,ORGDB_GOALL,GO:0036503,ERstress,GO
USP14,ORGDB_GOALL,GO:1903573,ERstress,GO
USP14,ORGDB_GOALL,GO:1904292,ERstress,GO
USP14,ORGDB_GOALL,GO:1904293,ERstress,GO
USP14,ORGDB_GOALL,GO:1905897,ERstress,GO
USP19,ORGDB_GOALL,GO:0034976,ERstress,GO
USP19,ORGDB_GOALL,GO:0036503,ERstress,GO
USP19,ORGDB_GOALL,GO:1904292,ERstress,GO
USP19,ORGDB_GOALL,GO:1905897,ERstress,GO
USP25,ORGDB_GOALL,GO:0034976,ERstress,GO
USP25,ORGDB_GOALL,GO:0036503,ERstress,GO
USP25,ORGDB_GOALL,GO:1903573,ERstress,GO
USP25,ORGDB_GOALL,GO:1904292,ERstress,GO
USP25,ORGDB_GOALL,GO:1904293,ERstress,GO
USP25,ORGDB_GOALL,GO:1905897,ERstress,GO
VAPB,ORGDB_GOALL,GO:0034976,ERstress,GO
VAPB,ORGDB_GOALL,GO:0030968,ERstress,GO
VAPB,ORGDB_GOALL,GO:0036498,ERstress,GO
VCP,ORGDB_GOALL,GO:0034976,ERstress,GO
VCP,ORGDB_GOALL,GO:0030968,ERstress,GO
VCP,ORGDB_GOALL,GO:0030970,ERstress,GO
VCP,ORGDB_GOALL,GO:0036503,ERstress,GO
VCP,ORGDB_GOALL,GO:0061857,ERstress,GO
WFS1,ORGDB_GOALL,GO:0034976,ERstress,GO
WFS1,ORGDB_GOALL,GO:0006983,ERstress,GO
WFS1,ORGDB_GOALL,GO:0030968,ERstress,GO
WFS1,ORGDB_GOALL,GO:0036500,ERstress,GO
WFS1,ORGDB_GOALL,GO:0036503,ERstress,GO
WFS1,ORGDB_GOALL,GO:0070059,ERstress,GO
WFS1,ORGDB_GOALL,GO:1900101,ERstress,GO
WFS1,ORGDB_GOALL,GO:1900102,ERstress,GO
WFS1,ORGDB_GOALL,GO:1902235,ERstress,GO
WFS1,ORGDB_GOALL,GO:1902236,ERstress,GO
WFS1,ORGDB_GOALL,GO:1903573,ERstress,GO
WFS1,ORGDB_GOALL,GO:1903891,ERstress,GO
WFS1,ORGDB_GOALL,GO:1903892,ERstress,GO
WFS1,ORGDB_GOALL,GO:1904292,ERstress,GO
WFS1,ORGDB_GOALL,GO:1904294,ERstress,GO
WFS1,ORGDB_GOALL,GO:1905897,ERstress,GO
WFS1,ORGDB_GOALL,GO:1905898,ERstress,GO
WFS1,MSIGDB_C2_CP:REACTOME,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,ERstress,REACTOME
WIPI1,MSIGDB_C2_CP:REACTOME,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,ERstress,REACTOME
XBP1,ORGDB_GOALL,GO:0034976,ERstress,GO
XBP1,ORGDB_GOALL,GO:0030968,ERstress,GO
XBP1,ORGDB_GOALL,GO:0036498,ERstress,GO
XBP1,ORGDB_GOALL,GO:0036500,ERstress,GO
XBP1,ORGDB_GOALL,GO:0036503,ERstress,GO
XBP1,ORGDB_GOALL,GO:0070059,ERstress,GO
XBP1,ORGDB_GOALL,GO:1900101,ERstress,GO
XBP1,ORGDB_GOALL,GO:1900102,ERstress,GO
XBP1,ORGDB_GOALL,GO:1902235,ERstress,GO
XBP1,ORGDB_GOALL,GO:1902236,ERstress,GO
XBP1,ORGDB_GOALL,GO:1903573,ERstress,GO
XBP1,ORGDB_GOALL,GO:1904292,ERstress,GO
XBP1,ORGDB_GOALL,GO:1904294,ERstress,GO
XBP1,ORGDB_GOALL,GO:1905897,ERstress,GO
XBP1,ORGDB_GOALL,GO:1905898,ERstress,GO
XBP1,MSIGDB_C2_CP:REACTOME,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,ERstress,REACTOME
YIF1A,MSIGDB_C2_CP:REACTOME,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,ERstress,REACTOME
YOD1,ORGDB_GOALL,GO:0034976,ERstress,GO
YOD1,ORGDB_GOALL,GO:0030968,ERstress,GO
YOD1,ORGDB_GOALL,GO:0030970,ERstress,GO
YOD1,ORGDB_GOALL,GO:0036503,ERstress,GO
YOD1,ORGDB_GOALL,GO:1904152,ERstress,GO
YOD1,ORGDB_GOALL,GO:1904153,ERstress,GO
ZBTB17,MSIGDB_C2_CP:REACTOME,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,ERstress,REACTOME
ZDHHC9,ORGDB_GOALL,GO:0034976,ERstress,GO
ZDHHC9,ORGDB_GOALL,GO:0036503,ERstress,GO
ABCA1,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCA2,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCA2,ORGDB_GOALL,GO:0010008,Endosome,GO
ABCA3,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCA3,ORGDB_GOALL,GO:0005770,Endosome,GO
ABCA3,ORGDB_GOALL,GO:0005771,Endosome,GO
ABCA3,ORGDB_GOALL,GO:0010008,Endosome,GO
ABCA3,ORGDB_GOALL,GO:0031902,Endosome,GO
ABCA3,ORGDB_GOALL,GO:0032585,Endosome,GO
ABCA5,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCA5,ORGDB_GOALL,GO:0005770,Endosome,GO
ABCA5,ORGDB_GOALL,GO:0010008,Endosome,GO
ABCA5,ORGDB_GOALL,GO:0031902,Endosome,GO
ABCA7,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCA7,ORGDB_GOALL,GO:0005769,Endosome,GO
ABCA7,ORGDB_GOALL,GO:0010008,Endosome,GO
ABCA7,ORGDB_GOALL,GO:0031901,Endosome,GO
ABCB11,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCB11,ORGDB_GOALL,GO:0010008,Endosome,GO
ABCB11,ORGDB_GOALL,GO:0055037,Endosome,GO
ABCB11,ORGDB_GOALL,GO:0055038,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0005769,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0005770,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0005771,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0010008,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0031901,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0031902,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0032585,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0036019,Endosome,GO
ABCB6,ORGDB_GOALL,GO:0036020,Endosome,GO
ABCC5,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCC5,ORGDB_GOALL,GO:0010008,Endosome,GO
ABCG1,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCG1,ORGDB_GOALL,GO:0055037,Endosome,GO
ABCG4,ORGDB_GOALL,GO:0005768,Endosome,GO
ABCG4,ORGDB_GOALL,GO:0010008,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0005768,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0010008,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0055037,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0055038,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0098837,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0098845,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0098895,Endosome,GO
ABHD17A,ORGDB_GOALL,GO:0098944,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0005768,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0010008,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0055037,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0055038,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0098837,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0098845,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0098895,Endosome,GO
ABHD17B,ORGDB_GOALL,GO:0098944,Endosome,GO
ABHD17C,ORGDB_GOALL,GO:0005768,Endosome,GO
ABHD17C,ORGDB_GOALL,GO:0010008,Endosome,GO
ABHD17C,ORGDB_GOALL,GO:0055037,Endosome,GO
ABHD17C,ORGDB_GOALL,GO:0055038,Endosome,GO
ABHD6,ORGDB_GOALL,GO:0005768,Endosome,GO
ABHD6,ORGDB_GOALL,GO:0005770,Endosome,GO
ABHD6,ORGDB_GOALL,GO:0010008,Endosome,GO
ABHD6,ORGDB_GOALL,GO:0031902,Endosome,GO
ACAP1,ORGDB_GOALL,GO:0005768,Endosome,GO
ACAP1,ORGDB_GOALL,GO:0010008,Endosome,GO
ACAP1,ORGDB_GOALL,GO:0055037,Endosome,GO
ACAP1,ORGDB_GOALL,GO:0055038,Endosome,GO
ACAP2,ORGDB_GOALL,GO:0005768,Endosome,GO
ACAP2,ORGDB_GOALL,GO:0010008,Endosome,GO
ACE,ORGDB_GOALL,GO:0005768,Endosome,GO
ACKR1,ORGDB_GOALL,GO:0005768,Endosome,GO
ACKR1,ORGDB_GOALL,GO:0005769,Endosome,GO
ACKR1,ORGDB_GOALL,GO:0055037,Endosome,GO
ACKR2,ORGDB_GOALL,GO:0005768,Endosome,GO
ACKR2,ORGDB_GOALL,GO:0005769,Endosome,GO
ACKR2,ORGDB_GOALL,GO:0055037,Endosome,GO
ACKR3,ORGDB_GOALL,GO:0005768,Endosome,GO
ACKR3,ORGDB_GOALL,GO:0005769,Endosome,GO
ACKR3,ORGDB_GOALL,GO:0055037,Endosome,GO
ACKR4,ORGDB_GOALL,GO:0005768,Endosome,GO
ACKR4,ORGDB_GOALL,GO:0005769,Endosome,GO
ACKR4,ORGDB_GOALL,GO:0055037,Endosome,GO
ACP3,ORGDB_GOALL,GO:0005768,Endosome,GO
ACP3,ORGDB_GOALL,GO:0005770,Endosome,GO
ACP3,ORGDB_GOALL,GO:0005771,Endosome,GO
ADAM30,ORGDB_GOALL,GO:0005768,Endosome,GO
ADAM30,ORGDB_GOALL,GO:0005770,Endosome,GO
ADAM30,ORGDB_GOALL,GO:0010008,Endosome,GO
ADAM30,ORGDB_GOALL,GO:0031902,Endosome,GO
ADCYAP1R1,ORGDB_GOALL,GO:0005768,Endosome,GO
ADRA2C,ORGDB_GOALL,GO:0005768,Endosome,GO
ADRB1,ORGDB_GOALL,GO:0005768,Endosome,GO
ADRB1,ORGDB_GOALL,GO:0005769,Endosome,GO
ADRB2,ORGDB_GOALL,GO:0005768,Endosome,GO
ADRB2,ORGDB_GOALL,GO:0005769,Endosome,GO
ADRB2,ORGDB_GOALL,GO:0010008,Endosome,GO
ADRM1,MSIGDB_C2_CP:REACTOME,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,Endosome,REACTOME
AGAP1,ORGDB_GOALL,GO:0005768,Endosome,GO
AGAP1,ORGDB_GOALL,GO:0098845,Endosome,GO
AGAP2,ORGDB_GOALL,GO:0005768,Endosome,GO
AGER,ORGDB_GOALL,GO:0005768,Endosome,GO
AGER,ORGDB_GOALL,GO:0005769,Endosome,GO
AKAP5,ORGDB_GOALL,GO:0005768,Endosome,GO
AKAP5,ORGDB_GOALL,GO:0010008,Endosome,GO
AKAP5,ORGDB_GOALL,GO:0055037,Endosome,GO
AKAP5,ORGDB_GOALL,GO:0098837,Endosome,GO
AKAP5,ORGDB_GOALL,GO:0098845,Endosome,GO
AKAP5,ORGDB_GOALL,GO:0098895,Endosome,GO
AKAP5,ORGDB_GOALL,GO:0098944,Endosome,GO
AKT2,ORGDB_GOALL,GO:0005768,Endosome,GO
AKT2,ORGDB_GOALL,GO:0005769,Endosome,GO
ALS2,ORGDB_GOALL,GO:0005768,Endosome,GO
ALS2,ORGDB_GOALL,GO:0005769,Endosome,GO
AMN,ORGDB_GOALL,GO:0005768,Endosome,GO
AMN,ORGDB_GOALL,GO:0010008,Endosome,GO
AMOTL2,ORGDB_GOALL,GO:0005768,Endosome,GO
AMOTL2,ORGDB_GOALL,GO:0055037,Endosome,GO
ANGPTL3,ORGDB_GOALL,GO:0005768,Endosome,GO
ANGPTL3,ORGDB_GOALL,GO:0005769,Endosome,GO
ANK2,ORGDB_GOALL,GO:0005768,Endosome,GO
ANK2,ORGDB_GOALL,GO:0005769,Endosome,GO
ANK2,ORGDB_GOALL,GO:0055037,Endosome,GO
ANKFY1,ORGDB_GOALL,GO:0005768,Endosome,GO
ANKFY1,ORGDB_GOALL,GO:0005769,Endosome,GO
ANKFY1,ORGDB_GOALL,GO:0010008,Endosome,GO
ANKFY1,ORGDB_GOALL,GO:0044352,Endosome,GO
ANKFY1,ORGDB_GOALL,GO:0044354,Endosome,GO
ANKRD13A,ORGDB_GOALL,GO:0005768,Endosome,GO
ANKRD13A,ORGDB_GOALL,GO:0005770,Endosome,GO
ANKRD13B,ORGDB_GOALL,GO:0005768,Endosome,GO
ANKRD13B,ORGDB_GOALL,GO:0005769,Endosome,GO
ANKRD13B,ORGDB_GOALL,GO:0005770,Endosome,GO
ANKRD13D,ORGDB_GOALL,GO:0005768,Endosome,GO
ANKRD13D,ORGDB_GOALL,GO:0005770,Endosome,GO
ANKRD27,ORGDB_GOALL,GO:0005768,Endosome,GO
ANKRD27,ORGDB_GOALL,GO:0005769,Endosome,GO
ANKRD27,ORGDB_GOALL,GO:0005770,Endosome,GO
ANKRD27,ORGDB_GOALL,GO:0097422,Endosome,GO
ANKRD50,ORGDB_GOALL,GO:0005768,Endosome,GO
ANP32E,ORGDB_GOALL,GO:0005768,Endosome,GO
ANP32E,ORGDB_GOALL,GO:0010008,Endosome,GO
ANP32E,ORGDB_GOALL,GO:0098845,Endosome,GO
ANP32E,ORGDB_GOALL,GO:0098895,Endosome,GO
ANTXR1,ORGDB_GOALL,GO:0005768,Endosome,GO
ANTXR1,ORGDB_GOALL,GO:0010008,Endosome,GO
ANTXR2,ORGDB_GOALL,GO:0005768,Endosome,GO
ANTXR2,ORGDB_GOALL,GO:0010008,Endosome,GO
ANXA1,ORGDB_GOALL,GO:0005768,Endosome,GO
ANXA1,ORGDB_GOALL,GO:0005769,Endosome,GO
ANXA1,ORGDB_GOALL,GO:0010008,Endosome,GO
ANXA1,ORGDB_GOALL,GO:0031901,Endosome,GO
ANXA2,ORGDB_GOALL,GO:0005768,Endosome,GO
ANXA2,ORGDB_GOALL,GO:0005769,Endosome,GO
ANXA2,ORGDB_GOALL,GO:0005770,Endosome,GO
ANXA2,ORGDB_GOALL,GO:0010008,Endosome,GO
ANXA2,ORGDB_GOALL,GO:0031902,Endosome,GO
ANXA6,ORGDB_GOALL,GO:0005768,Endosome,GO
ANXA6,ORGDB_GOALL,GO:0005770,Endosome,GO
ANXA6,ORGDB_GOALL,GO:0010008,Endosome,GO
ANXA6,ORGDB_GOALL,GO:0031902,Endosome,GO
ANXA8,ORGDB_GOALL,GO:0005768,Endosome,GO
ANXA8,ORGDB_GOALL,GO:0005770,Endosome,GO
ANXA8,ORGDB_GOALL,GO:0010008,Endosome,GO
ANXA8,ORGDB_GOALL,GO:0031902,Endosome,GO
AOC3,ORGDB_GOALL,GO:0005768,Endosome,GO
AOC3,ORGDB_GOALL,GO:0005769,Endosome,GO
AP1AR,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1AR,ORGDB_GOALL,GO:0005769,Endosome,GO
AP1AR,ORGDB_GOALL,GO:0005770,Endosome,GO
AP1B1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1B1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP1G1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1G1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP1G1,ORGDB_GOALL,GO:0055037,Endosome,GO
AP1G2,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1G2,ORGDB_GOALL,GO:0010008,Endosome,GO
AP1M1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1M1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP1S1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1S1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP1S2,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1S2,ORGDB_GOALL,GO:0005769,Endosome,GO
AP1S3,ORGDB_GOALL,GO:0005768,Endosome,GO
AP1S3,ORGDB_GOALL,GO:0005769,Endosome,GO
AP2A1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP2A1,ORGDB_GOALL,GO:0010008,Endosome,GO
AP2A1,ORGDB_GOALL,GO:0036019,Endosome,GO
AP2A1,ORGDB_GOALL,GO:0036020,Endosome,GO
AP2A2,ORGDB_GOALL,GO:0005768,Endosome,GO
AP2A2,ORGDB_GOALL,GO:0010008,Endosome,GO
AP2A2,ORGDB_GOALL,GO:0036019,Endosome,GO
AP2A2,ORGDB_GOALL,GO:0036020,Endosome,GO
AP2B1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP2B1,ORGDB_GOALL,GO:0010008,Endosome,GO
AP2B1,ORGDB_GOALL,GO:0036019,Endosome,GO
AP2B1,ORGDB_GOALL,GO:0036020,Endosome,GO
AP2M1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP2M1,ORGDB_GOALL,GO:0010008,Endosome,GO
AP2M1,ORGDB_GOALL,GO:0036019,Endosome,GO
AP2M1,ORGDB_GOALL,GO:0036020,Endosome,GO
AP2S1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP2S1,ORGDB_GOALL,GO:0010008,Endosome,GO
AP2S1,ORGDB_GOALL,GO:0036019,Endosome,GO
AP2S1,ORGDB_GOALL,GO:0036020,Endosome,GO
AP3B1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP3B1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP3B2,ORGDB_GOALL,GO:0005768,Endosome,GO
AP3B2,ORGDB_GOALL,GO:0005769,Endosome,GO
AP3D1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP3D1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP3D1,ORGDB_GOALL,GO:0010008,Endosome,GO
AP3D1,ORGDB_GOALL,GO:0098830,Endosome,GO
AP3M1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP3M1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP3M1,ORGDB_GOALL,GO:0055037,Endosome,GO
AP3M1,ORGDB_GOALL,GO:0098837,Endosome,GO
AP3M1,ORGDB_GOALL,GO:0098845,Endosome,GO
AP3M2,ORGDB_GOALL,GO:0005768,Endosome,GO
AP3M2,ORGDB_GOALL,GO:0005769,Endosome,GO
AP3S1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP3S1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP3S2,ORGDB_GOALL,GO:0005768,Endosome,GO
AP3S2,ORGDB_GOALL,GO:0005769,Endosome,GO
AP4B1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP4B1,ORGDB_GOALL,GO:0031904,Endosome,GO
AP4E1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP4E1,ORGDB_GOALL,GO:0031904,Endosome,GO
AP4M1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP4M1,ORGDB_GOALL,GO:0005769,Endosome,GO
AP4M1,ORGDB_GOALL,GO:0031904,Endosome,GO
AP4S1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP4S1,ORGDB_GOALL,GO:0031904,Endosome,GO
AP5B1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP5B1,ORGDB_GOALL,GO:0005770,Endosome,GO
AP5M1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP5M1,ORGDB_GOALL,GO:0005770,Endosome,GO
AP5M1,ORGDB_GOALL,GO:0010008,Endosome,GO
AP5M1,ORGDB_GOALL,GO:0031902,Endosome,GO
AP5S1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP5S1,ORGDB_GOALL,GO:0005770,Endosome,GO
AP5S1,ORGDB_GOALL,GO:0010008,Endosome,GO
AP5S1,ORGDB_GOALL,GO:0031902,Endosome,GO
AP5Z1,ORGDB_GOALL,GO:0005768,Endosome,GO
AP5Z1,ORGDB_GOALL,GO:0005770,Endosome,GO
APBB2,ORGDB_GOALL,GO:0005768,Endosome,GO
APBB2,ORGDB_GOALL,GO:0005769,Endosome,GO
APH1A,ORGDB_GOALL,GO:0005768,Endosome,GO
APH1A,ORGDB_GOALL,GO:0005769,Endosome,GO
APH1A,ORGDB_GOALL,GO:0010008,Endosome,GO
APH1B,ORGDB_GOALL,GO:0005768,Endosome,GO
APH1B,ORGDB_GOALL,GO:0010008,Endosome,GO
APOA1,ORGDB_GOALL,GO:0005768,Endosome,GO
APOA1,ORGDB_GOALL,GO:0005769,Endosome,GO
APOA2,ORGDB_GOALL,GO:0005768,Endosome,GO
APOA2,ORGDB_GOALL,GO:0005769,Endosome,GO
APOA4,ORGDB_GOALL,GO:0005768,Endosome,GO
APOA4,ORGDB_GOALL,GO:0005769,Endosome,GO
APOA5,ORGDB_GOALL,GO:0005768,Endosome,GO
APOA5,ORGDB_GOALL,GO:0005769,Endosome,GO
APOA5,ORGDB_GOALL,GO:0005770,Endosome,GO
APOB,ORGDB_GOALL,GO:0005768,Endosome,GO
APOB,ORGDB_GOALL,GO:0005769,Endosome,GO
APOB,ORGDB_GOALL,GO:0010008,Endosome,GO
APOB,ORGDB_GOALL,GO:0031904,Endosome,GO
APOC2,ORGDB_GOALL,GO:0005768,Endosome,GO
APOC2,ORGDB_GOALL,GO:0005769,Endosome,GO
APOC3,ORGDB_GOALL,GO:0005768,Endosome,GO
APOC3,ORGDB_GOALL,GO:0005769,Endosome,GO
APOE,ORGDB_GOALL,GO:0005768,Endosome,GO
APOE,ORGDB_GOALL,GO:0005769,Endosome,GO
APOE,ORGDB_GOALL,GO:0005770,Endosome,GO
APOE,ORGDB_GOALL,GO:0005771,Endosome,GO
APOE,ORGDB_GOALL,GO:0097487,Endosome,GO
APP,ORGDB_GOALL,GO:0005768,Endosome,GO
APP,ORGDB_GOALL,GO:0005769,Endosome,GO
APP,ORGDB_GOALL,GO:0010008,Endosome,GO
APP,ORGDB_GOALL,GO:0031901,Endosome,GO
APP,ORGDB_GOALL,GO:0031904,Endosome,GO
APP,ORGDB_GOALL,GO:0055037,Endosome,GO
APPL1,ORGDB_GOALL,GO:0005768,Endosome,GO
APPL1,ORGDB_GOALL,GO:0005769,Endosome,GO
APPL1,ORGDB_GOALL,GO:0010008,Endosome,GO
APPL1,ORGDB_GOALL,GO:0031901,Endosome,GO
APPL1,ORGDB_GOALL,GO:0044352,Endosome,GO
APPL1,ORGDB_GOALL,GO:0044354,Endosome,GO
APPL2,ORGDB_GOALL,GO:0005768,Endosome,GO
APPL2,ORGDB_GOALL,GO:0005769,Endosome,GO
APPL2,ORGDB_GOALL,GO:0010008,Endosome,GO
APPL2,ORGDB_GOALL,GO:0031901,Endosome,GO
APPL2,ORGDB_GOALL,GO:0044352,Endosome,GO
APPL2,ORGDB_GOALL,GO:0044354,Endosome,GO
AQP2,ORGDB_GOALL,GO:0005768,Endosome,GO
AQP2,ORGDB_GOALL,GO:0055037,Endosome,GO
AQP4,ORGDB_GOALL,GO:0005768,Endosome,GO
AQP4,ORGDB_GOALL,GO:0010008,Endosome,GO
ARAP1,ORGDB_GOALL,GO:0005768,Endosome,GO
ARAP1,ORGDB_GOALL,GO:0005769,Endosome,GO
ARAP1,ORGDB_GOALL,GO:0005770,Endosome,GO
ARAP1,ORGDB_GOALL,GO:0005771,Endosome,GO
ARC,ORGDB_GOALL,GO:0005768,Endosome,GO
ARC,ORGDB_GOALL,GO:0005769,Endosome,GO
ARC,ORGDB_GOALL,GO:0010008,Endosome,GO
ARC,ORGDB_GOALL,GO:0031901,Endosome,GO
ARF6,ORGDB_GOALL,GO:0005768,Endosome,GO
ARF6,ORGDB_GOALL,GO:0005769,Endosome,GO
ARF6,ORGDB_GOALL,GO:0010008,Endosome,GO
ARF6,ORGDB_GOALL,GO:0031901,Endosome,GO
ARF6,ORGDB_GOALL,GO:0055037,Endosome,GO
ARF6,ORGDB_GOALL,GO:0055038,Endosome,GO
ARFGEF2,ORGDB_GOALL,GO:0005768,Endosome,GO
ARFGEF2,ORGDB_GOALL,GO:0055037,Endosome,GO
ARHGAP1,ORGDB_GOALL,GO:0005768,Endosome,GO
ARHGAP1,ORGDB_GOALL,GO:0010008,Endosome,GO
ARHGAP1,ORGDB_GOALL,GO:0097443,Endosome,GO
ARHGAP10,ORGDB_GOALL,GO:0005768,Endosome,GO
ARHGAP10,ORGDB_GOALL,GO:0010008,Endosome,GO
ARHGAP26,ORGDB_GOALL,GO:0005768,Endosome,GO
ARHGAP26,ORGDB_GOALL,GO:0010008,Endosome,GO
ARHGAP32,ORGDB_GOALL,GO:0005768,Endosome,GO
ARHGAP32,ORGDB_GOALL,GO:0010008,Endosome,GO
ARHGAP44,ORGDB_GOALL,GO:0005768,Endosome,GO
ARHGAP44,ORGDB_GOALL,GO:0055037,Endosome,GO
ARL13B,MSIGDB_C2_CP:REACTOME,REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,Endosome,REACTOME
ARL8A,ORGDB_GOALL,GO:0005768,Endosome,GO
ARL8A,ORGDB_GOALL,GO:0005770,Endosome,GO
ARL8A,ORGDB_GOALL,GO:0010008,Endosome,GO
ARL8A,ORGDB_GOALL,GO:0031902,Endosome,GO
ARL8B,ORGDB_GOALL,GO:0005768,Endosome,GO
ARL8B,ORGDB_GOALL,GO:0005769,Endosome,GO
ARL8B,ORGDB_GOALL,GO:0005770,Endosome,GO
ARL8B,ORGDB_GOALL,GO:0010008,Endosome,GO
ARL8B,ORGDB_GOALL,GO:0031901,Endosome,GO
ARL8B,ORGDB_GOALL,GO:0031902,Endosome,GO
ARPC2,ORGDB_GOALL,GO:0005768,Endosome,GO
